Sender,Recipient,SenderLat,SenderLong,RecLat,RecLong,Date
Whitman; Walt,Ford; Gordon Lester,38.907192,-77.036871,40.678178,-73.944158,1867-08-23
Perrigo; George W. (book purchaser),Whitman; Walt,,,38.907192,-77.036871,1867-08-26
Whitman; Walt,Binckley; John M.,38.907192,-77.036871,38.907192,-77.036871,1867-08-31
Church; Francis P.,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1867-09-04
Whitman; Walt,Church; W. C. or F. P.,38.907192,-77.036871,40.78306,-73.971249,1867-09-07
Conway; Moncure D.,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1867-09-10
Wilson; Benton H. (ex-soldier),Whitman; Walt,43.048122,-76.147424,40.678178,-73.944158,1867-09-15
Whitman; Walt,O'Connor; William D.,40.678178,-73.944158,38.907192,-77.036871,1867-09-15
Whitman; Walt,O'Connor; Ellen M.,40.678178,-73.944158,38.907192,-77.036871,1867-09-21
Whitman; Walt,Burroughs; John,40.678178,-73.944158,,,1867-09-21
Whitman; Walt,O'Connor; William D.,40.678178,-73.944158,38.907192,-77.036871,1867-09-27
Clapp; Jr; Henry,Whitman; Walt,,,38.907192,-77.036871,1867-10-03
Conway; Moncure D.,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1867-10-12
Whitman; Walt,Dionysius; Thomas,38.907192,-77.036871,40.78306,-73.971249,1867-10-13
Whitman; Walt,Church; F. P. and W. C. ,38.907192,-77.036871,40.78306,-73.971249,1867-10-13
Church; Francis P.,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1867-10-15
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1867-10-17
Whitman; Walt,Church; F. P.,38.907192,-77.036871,40.78306,-73.971249,1867-10-19
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1867-10-20
Church; Francis P.,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1867-10-21
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1867-10-22
Whitman; Walt,Pratt; Alfred (ex-soldier),38.907192,-77.036871,,,1867-10-28
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1867-10-30
Whitman; Walt,Conway; Moncure D.,38.907192,-77.036871,51.507351,-0.127758,1867-11-01
Whitman; Walt,Church; F. P. (?),38.907192,-77.036871,40.78306,-73.971249,1867-11-01
Conway; Moncure D.,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1867-11-07
Whitman; Walt,O'Conner; William D.,38.907192,-77.036871,38.907192,-77.036871,1867-11-10
Whitman; Walt,Doolady; Michael,38.907192,-77.036871,40.78306,-73.971249,1867-11-13
Rossetti; William Michael,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1867-11-17
Alden; William Livingston,Whitman; Walt,40.706213,-73.61874,38.907192,-77.036871,1867-11-18
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1867-11-19
Whitman; Walt,Rossetti; William M.,38.907192,-77.036871,51.507351,-0.127758,1867-11-22
Whitman; Walt,O'Connor; William D.,38.907192,-77.036871,38.907192,-77.036871,1867-11-27
Whitman; Walt,Rossetti; William M.,38.907192,-77.036871,51.507351,-0.127758,1867-12-03
McWatters; George S.,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1867-12-06
Rossetti; William Michael,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1867-12-08
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1867-12-15
Rossetti; William Michael,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1867-12-16
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1867-12-18
Whitman; Walt,Tracy; Gilbert A. ,38.907192,-77.036871,38.907192,-77.036871,1867-12-19
Gillette; Dr. F. B. (an admirer),Whitman; Walt,,,38.907192,-77.036871,1867-12-23
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1867-12-26
George Routledge & Sons (publisher),Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1867-12-28
Whitman; Walt,Routledge & Sons,38.907192,-77.036871,40.78306,-73.971249,1867-12-30
Whitman; Walt,Church; F. P. and W. C. ,38.907192,-77.036871,40.78306,-73.971249,1867-12-30
Alcott; Amos Bronson,Whitman; Walt,,,38.907192,-77.036871,1868-01-07
Whitman; Walt,Routledge; Edmund,38.907192,-77.036871,40.78306,-73.971249,1868-01-17
Whitman; Thomas Jefferson,Whitman; Walt,38.627003,-90.199404,38.907192,-77.036871,1868-01-20
Millis; Jr. William H.,Whitman; Walt,38.742614,-75.604371,38.907192,-77.036871,1868-01-20
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1868-01-26
Conway; Moncure D.,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1868-02-01
Hotten; John Camden,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1868-02-05
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-02-12
Sarrazin; Gabriel,Whitman; Walt,,,38.907192,-77.036871,1868-02-14
Whitman; Walt,Conway; Moncure D.,38.907192,-77.036871,51.507351,-0.127758,1868-02-17
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-02-17
Whitman; Walt,Hotten; John Camden,38.907192,-77.036871,51.507351,-0.127758,1868-02-18
Whitman; Walt,Routledge & Sons,38.907192,-77.036871,40.78306,-73.971249,1868-02-19
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-02-19
Whitman; Walt,Anderson & Archer,38.907192,-77.036871,,,1868-02-19
Whitman; Walt,Church; F.P.; and Church; W.C.,38.907192,-77.036871,40.78306,-73.971249,1868-02-21
Whitman; Walt,Routledge & Sons,38.907192,-77.036871,40.78306,-73.971249,1868-02-22
Wilson; Benton H. (ex-soldier),Whitman; Walt,43.048122,-76.147424,38.907192,-77.036871,1868-02-24
Whitman; Walt,O'Connor; Ellen M.,38.907192,-77.036871,40.78306,-73.971249,1868-02-24
A. Simpson & Company,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1868-02-25
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-02-25
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-02-25
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-03-03
Whitman; Walt,Church; F.P.; and Church; W.C.,38.907192,-77.036871,40.78306,-73.971249,1868-03-03
Whitman; Walt,Baldwin; W.O.,38.907192,-77.036871,38.907192,-77.036871,1868-03-04
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-03-06
Whitman; Walt,Hotten; John Camden,38.907192,-77.036871,51.507351,-0.127758,1868-03-09
Whitman; Walt,Church; F.P. (?),38.907192,-77.036871,40.78306,-73.971249,1868-03-10
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-03-11
Whitman; Walt,Sellinghast; C.B.,38.907192,-77.036871,,,1868-03-12
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-03-13
Whitman; Walt,Sammis; O.K.,38.907192,-77.036871,,,1868-03-13
Whitman; Walt,Conway; Moncure D.,38.907192,-77.036871,51.507351,-0.127758,1868-03-18
Whitman; Walt,Routledge; Edmund,38.907192,-77.036871,40.78306,-73.971249,1868-03-22
Binckley; John M.,Whitman; Walt,38.907192,-77.036871,38.907192,-77.036871,1868-03-24
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-03-24
Whitman; Walt,Binckley; John M.,38.907192,-77.036871,38.907192,-77.036871,1868-03-24
Church; William C.,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1868-03-25
Wilson; Henry (father of soldier),Whitman; Walt,,,38.907192,-77.036871,1868-03-30
Burroughs; John,Whitman; Walt,,,38.907192,-77.036871,1868-03-31
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-04-07
Whitman; Walt,Browning; Orville Hickman,38.907192,-77.036871,38.907192,-77.036871,1868-04-07
Hotten; John Camden,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1868-04-08
Whitman; Walt,Price; Abby H.,38.907192,-77.036871,40.78306,-73.971249,1868-04-10
Rossetti; William Michael,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1868-04-12
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1868-04-16
Whitman; Walt,Wise; Alfred,38.907192,-77.036871,,,1868-04-21
Whitman; Walt,Hotten; John Camden,38.907192,-77.036871,51.507351,-0.127758,1868-04-24
Whitman; Walt,Alcott; Amos Bronson,38.907192,-77.036871,,,1868-04-26
Alcott; Amos Bronson,Whitman; Walt,,,38.907192,-77.036871,1868-04-28
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1868-04-28
Whitman; Walt,Church; W.C.; and Church; F.P.,38.907192,-77.036871,40.78306,-73.971249,1868-04-30
Church; Francis P.,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1868-05-02
Wilson; Benton H. (ex-soldier),Whitman; Walt,43.048122,-76.147424,38.907192,-77.036871,1868-05-03
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-05-05
Conway; Moncure D.,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1868-05-09
Whitman; Walt,Hine; Charles,38.907192,-77.036871,40.678178,-73.944158,1868-05-09
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-05-14
Church; Francis P.,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1868-05-15
Sheldon & Company (for The Galaxy),Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-05-16
Whitman; Walt,Messrs. Sheldon & Company,38.907192,-77.036871,40.678178,-73.944158,1868-05-18
Burroughs; John,Whitman; Walt,,,38.907192,-77.036871,1868-06-01
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,,,1868-06-06
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-06-15
Hine; Charles (an artist),Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-06-17
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-06-25
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-07-01
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-07-08
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1868-07-10
Whitman; Thomas Jefferson,Whitman; Walt,38.627003,-90.199404,38.907192,-77.036871,1868-07-12
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-07-15
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1868-07-17
A. Simpson & Company,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1868-08-01
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1868-08-13
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.804836,-77.046921,1868-08-19
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1868-08-24
Whitman; Walt,Alden; William Livingston,38.907192,-77.036871,40.706213,-73.61874,1868-08-27
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1868-08-30
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1868-09-07
Whitman; Walt,Price; Abby H.,38.907192,-77.036871,40.78306,-73.971249,1868-09-07
Sutherland; Byron,Whitman; Walt,41.874222,-80.131724,38.907192,-77.036871,1868-09-12
Whitman; Walt,Price; Abby H.,38.907192,-77.036871,40.78306,-73.971249,1868-09-14
O'Connor; William D.,Whitman; Walt,38.907192,-77.036871,40.678178,-73.944158,1868-09-16
Doyle; Peter,Whitman; Walt,38.907192,-77.036871,40.678178,-73.944158,1868-09-18
Whitman; Walt,Sutherland; Byron,40.678178,-73.944158,41.874222,-80.131724,1868-09-20
Doyle; Peter,Whitman; Walt,38.907192,-77.036871,40.678178,-73.944158,1868-09-21
Doyle; Peter,Whitman; Walt,38.907192,-77.036871,40.678178,-73.944158,1868-09-23
Channing; William F.,Whitman; Walt,41.823989,-71.412834,40.678178,-73.944158,1868-09-24
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1868-09-25
Swinton; John,Whitman; Walt,40.78306,-73.971249,40.678178,-73.944158,1868-09-25
Doyle; Peter,Whitman; Walt,38.907192,-77.036871,40.678178,-73.944158,1868-09-27
Whitman; Walt,Channing; William Francis,40.678178,-73.944158,,,1868-09-27
Whitman; Walt,O'Connor; William D.; and O'Connor Ellen M.,40.678178,-73.944158,38.907192,-77.036871,1868-09-27
Whitman; Walt,Swinton; John,40.678178,-73.944158,40.78306,-73.971249,1868-09-28
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1868-09-29
Doyle; Peter,Whitman; Walt,38.907192,-77.036871,40.678178,-73.944158,1868-10-01
Whitman; Walt,Wraymond; Lewis,40.678178,-73.944158,38.907192,-77.036871,1868-10-02
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1868-10-02
Whitman; Walt,Hurt; Henry,40.678178,-73.944158,38.907192,-77.036871,1868-10-02
Whitman; Walt,O'Connor; William D.,40.678178,-73.944158,38.907192,-77.036871,1868-10-04
Hurt; Henry,Whitman; Walt,38.907192,-77.036871,40.678178,-73.944158,1868-10-05
Doyle; Peter,Whitman; Walt,38.907192,-77.036871,40.678178,-73.944158,1868-10-05
Wilson; Benton H. (ex-soldier),Whitman; Walt,43.048122,-76.147424,40.678178,-73.944158,1868-10-06
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1868-10-06
Sutherland; Byron,Whitman; Walt,41.874222,-80.131724,40.678178,-73.944158,1868-10-08
O'Connor; William D.,Whitman; Walt,38.907192,-77.036871,40.678178,-73.944158,1868-10-09
Doyle; Peter,Whitman; Walt,38.907192,-77.036871,40.678178,-73.944158,1868-10-09
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1868-10-09
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1868-10-14
Whitman; Walt,O'Connor; William D.,40.678178,-73.944158,38.907192,-77.036871,1868-10-14
Doyle; Peter,Whitman; Walt,38.907192,-77.036871,40.678178,-73.944158,1868-10-14
Reynolds; Mrs. Henry (mother of Walter Whitman Reynolds),Whitman; Walt,,,41.823989,-71.412834,1868-10-16
Whitman; Walt,Doyle; Peter,41.823989,-71.412834,38.907192,-77.036871,1868-10-17
Whitman; Walt,Doyle; Peter,41.823989,-71.412834,38.907192,-77.036871,1868-10-18
Whitman; Walt,O'Connor; Ellen M.,41.823989,-71.412834,38.907192,-77.036871,1868-10-19
Whitman; Walt,Eldridge; Charles W.,41.823989,-71.412834,,,1868-10-19
Whitman; Walt,Price; Abby H.,41.823989,-71.412834,40.78306,-73.971249,1868-10-21
Whitman; Walt,Burroughs; John,41.823989,-71.412834,,,1868-10-22
Whitman; Walt,Doyle; Peter,41.823989,-71.412834,38.907192,-77.036871,1868-10-23
Whitman; Walt,Benedict; Newton; and Benedict; Mrs. Newton,40.678178,-73.944158,38.907192,-77.036871,1868-10-25
Whitman; Walt,Whitman; Thomas Jefferson,40.678178,-73.944158,38.627003,-90.199404,1868-10-25
Wallace; Will W. (ex-soldier),Whitman; Walt,,,40.678178,-73.944158,1868-10-31
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-11-02
Whitman; Walt,Church; F.P. (?),38.907192,-77.036871,40.78306,-73.971249,1868-11-02
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-11-04
Pratt; Alfred E.,Whitman; Walt,,,38.907192,-77.036871,1868-11-08
Whitman; Walt,Williamson,38.907192,-77.036871,,,1868-11-08
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-11-10
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-11-11
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-11-11
Heyde; Hannah,Whitman; Walt,44.475883,-73.212072,38.907192,-77.036871,1868-11-13
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-11-16
Wise; Alfred (a jeweler's son),Whitman; Walt,,,38.907192,-77.036871,1868-11-17
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-11-18
Whitman; Walt,Flood; John; Jr.,38.907192,-77.036871,40.678178,-73.944158,1868-11-22
O'Connor; William D.,Whitman; Walt,38.907192,-77.036871,38.907192,-77.036871,1868-11-23
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1868-11-24
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-11-25
McAvoy; W. J.,Whitman; Walt,,,38.907192,-77.036871,1868-11-29
Whitman; Walt,Emerson; Ralph Waldo,38.907192,-77.036871,,,1868-11-30
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-12-01
Whitman; Walt,Littlefield; John Harrison,38.907192,-77.036871,38.907192,-77.036871,1868-12-01
Fields; James T.,Whitman; Walt,,,38.907192,-77.036871,1868-12-05
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-12-05
Whitman; Walt,Fields; James T.,38.907192,-77.036871,,,1868-12-08
Whitman; Walt,Thayer; Samuel W.,38.907192,-77.036871,,,1868-12-08
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-12-10
Whitman; Walt,Flood; John; Jr.,38.907192,-77.036871,40.678178,-73.944158,1868-12-12
Fields; James T.,Whitman; Walt,,,38.907192,-77.036871,1868-12-14
Whitman; Walt,Morley; John,38.907192,-77.036871,51.507351,-0.127758,1868-12-17
Whitman; Walt,Putnam; George Palmer,38.907192,-77.036871,40.78306,-73.971249,1868-12-17
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-12-20
Wilson; Benton H. (ex-soldier),Whitman; Walt,43.048122,-76.147424,38.907192,-77.036871,1868-12-27
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1868-12-28
Morley; John,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1869-01-05
Whitman; Walt,Philip and Soloman; Messrs.,38.907192,-77.036871,38.907192,-77.036871,1869-01-07
Flood; John; Jr.,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-01-11
Whitman; Walt,Fields; James T.,38.907192,-77.036871,,,1869-01-14
Whitman; Walt,Blanch; Charles F.,38.907192,-77.036871,,,1869-01-20
Whitman; Walt,Fields; James T.,38.907192,-77.036871,,,1869-01-20
Bing; Julius (an admirer),Whitman; Walt,,,38.907192,-77.036871,1869-01-21
Whitman; Thomas Jefferson,Whitman; Walt,38.627003,-90.199404,38.907192,-77.036871,1869-01-21
Wilson; Benton H. (ex-soldier),Whitman; Walt,43.048122,-76.147424,38.907192,-77.036871,1869-01-24
Whitman; Walt,Freiligrath; Ferdinand,38.907192,-77.036871,48.775846,9.182932,1869-01-26
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1869-02-02
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-02-04
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-02-17
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-02-18
Stoddard; Charles Warren,Whitman; Walt,21.306944,-157.858333,38.907192,-77.036871,1869-03-02
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-03-04
Church; Francis P.,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1869-03-04
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-03-15
Whitman; Thomas Jefferson,Whitman; Walt,38.627003,-90.199404,38.907192,-77.036871,1869-03-25
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-03-30
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-03-31
Whitman; Thomas Jefferson,Whitman; Walt,38.627003,-90.199404,38.907192,-77.036871,1869-04-05
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-04-07
Whitman; Walt,Price; Abby H.,38.907192,-77.036871,40.78306,-73.971249,1869-04-07
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-04-14
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-04-20
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-05-30
Whitman; Walt,Blanch; Charles F.,38.907192,-77.036871,,,1869-06-04
Whitman; Walt,Stoddard; Charles Warren,38.907192,-77.036871,37.77493,-122.419416,1869-06-12
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-06-23
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-06-30
Whitman; Walt,Pratt; Alfred,38.907192,-77.036871,,,1869-07-01
Whitman; Walt,Blood; Mrs. Henry A.,38.907192,-77.036871,42.736231,-71.88085,1869-07-09
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-07-14
Whitman; Walt,Price; Abby H.,38.907192,-77.036871,40.78306,-73.971249,1869-07-16
Wilson; Benton H. (ex-soldier),Whitman; Walt,43.048122,-76.147424,38.907192,-77.036871,1869-07-18
Thompson; Hugh B. (ex-soldier),Whitman; Walt,,,38.907192,-77.036871,1869-07-22
Hawley; Dr. William A.,Whitman; Walt,,,38.907192,-77.036871,1869-08-10
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1869-08-21
Whitman; Walt,O'Connor; William D.,40.678178,-73.944158,38.907192,-77.036871,1869-08-23
Brookfield; Meredith R. (an admirer),Whitman; Walt,,,40.678178,-73.944158,1869-08-31
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1869-09-03
Whitman; Walt,Doyle; Peter,38.907192,-77.036871,38.907192,-77.036871,1869-09-10
Whitman; Walt,Washington Friends,38.907192,-77.036871,38.907192,-77.036871,1869-09-13
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-09-23
Whitman; Walt,O'Connor; William D.,38.907192,-77.036871,38.907192,-77.036871,1869-09-28
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-09-30
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-10-19
Whitman; Walt,Church; F.P.; and Church; W.C.,38.907192,-77.036871,40.78306,-73.971249,1869-11-15
Reynolds; Walter Whitman,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1869-11-16
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-12-07
Whitman; Walt,Rossetti; William M.,38.907192,-77.036871,51.507351,-0.127758,1869-12-09
Wilson; Benton H. (ex-soldier),Whitman; Walt,43.048122,-76.147424,38.907192,-77.036871,1869-12-19
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1869-12-22
Dixon; Thomas,Whitman; Walt,54.906869,-1.383801,38.907192,-77.036871,1869-12-23
Whitman; Walt,O'Connor; William D.,38.907192,-77.036871,38.907192,-77.036871,1869-12-23
Rossetti; William Michael,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1870-01-09
Pratt; Alfred and John B.,Whitman; Walt,,,38.907192,-77.036871,1870-01-14
Pratt; Alfred E. and John B.,Whitman; Walt,,,38.907192,-77.036871,1870-01-14
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-01-19
Whitman; Walt,Pratt; Alfred; and Pratt; N.M.; and Pratt; John B.,38.907192,-77.036871,,,1870-01-20
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-02-06
Horner; Helen A. (an admirer),Whitman; Walt,,,38.907192,-77.036871,1870-02-08
Whitman; Walt,Church; W.C.; and Church; F.P.,38.907192,-77.036871,40.78306,-73.971249,1870-02-08
Reynolds; Walter Whitman,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1870-02-09
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-02-23
Stewart; Edward C.,Whitman; Walt,44.681987,-63.744311,38.907192,-77.036871,1870-02-25
Whitman; Martha,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-02-27
Whitman; Mannahatta,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-03-01
Whitman; Martha,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-03-01
Pratt; John B. and N.M. (parents of an ex-soldier; Alfred E.),Whitman; Walt,,,38.907192,-77.036871,1870-03-15
Whitman; Walt,Rome; Andrew; and Rome; Thomas,38.907192,-77.036871,40.678178,-73.944158,1870-03-15
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-03-16
Warner; Dr. E.,Whitman; Walt,40.640922,-73.962433,38.907192,-77.036871,1870-03-22
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-03-23
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-03-24
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-03-28
Sutherland; Byron,Whitman; Walt,41.874222,-80.131724,38.907192,-77.036871,1870-03-30
Whitman; Martha,Whitman; Walt,38.627003,-90.199404,38.907192,-77.036871,1870-03-30
Stoddard; Charles Warren,Whitman; Walt,37.77493,-122.419416,38.907192,-77.036871,1870-04-02
Whitman; Walt,Editors; The Overland Monthly,38.907192,-77.036871,37.77493,-122.419416,1870-04-04
Whitman; Walt,Sutherland; Byron,38.907192,-77.036871,41.874222,-80.131724,1870-04-04
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-04-05
