Sender,Recipient,SenderLat,SenderLong,RecLat,RecLong,Date
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1886-04-27
Whitman; Walt,Noel; Roden,39.94525146,-75.119133,51.50642014,-0.127210006,1886-05-03
Whitman; Walt,Donaldson; Thomas,39.94525146,-75.119133,39.95222092,-75.16217804,1886-05-04
Whitman; Walt,Williams; Talcott,39.94525146,-75.119133,39.95222092,-75.16217804,1886-05-04
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1886-05-04
Whitman; Walt,Costelloe; Mary Smith,39.94525146,-75.119133,51.50008011,-0.128020003,1886-05-11
Bucke; Richard Maurice,Whitman; Walt,,,,,1886-05-13
Noel; Roden,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1886-05-16
Carpenter; Edward,Whitman; Walt,53.24285889,-1.435330033,39.94525146,-75.119133,1886-05-17
Johnston; Dr. John,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1886-05-17
Rossetti; William Michael,Whitman; Walt,51.52638,-0.1317599,,,1886-05-17
Rhys; Ernest,Whitman; Walt,,,,,1886-05-22
Whitman; Walt,Roden; Noel,39.94525146,-75.119133,51.50642014,-0.127210006,1886-05-25
O'Connor; William D.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1886-05-25
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1886-05-26
Whitman; Walt,Carpenter; Edward,39.94525146,-75.119133,53.24285889,-1.435330033,1886-05-29
Whitman; Walt,Rossetti; William Michael,39.94525146,-75.119133,,,1886-05-30
Whitman; Walt,Costelloe; Mary Smith,39.94525146,-75.119133,51.50008011,-0.128020003,1886-06-01
Unidentified Correspondent,Whitman; Walt,,,,,1886-06-05
Whitman; Walt,Leggett; Mrs. Elisa S.,39.94525146,-75.119133,42.3316803,-83.04799652,1886-06-08
Bucke; Richard Maurice,Whitman; Walt,52.34928131,0.51147002,39.94525146,-75.119133,1886-06-09
Whitman; Walt,Rhys; Ernest,39.94525146,-75.119133,51.48157,-0.17609,1886-06-10
Williams; Talcott,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1886-06-11
Whitman; Walt,Knortz; Dr. Karl,39.94525146,-75.119133,40.71455002,-74.00714111,1886-06-14
Whiting; W.I.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1886-06-14
Whitman; Lavinia F.,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1886-06-14
Whitman; Walt,Williams; Talcott,39.94525146,-75.119133,,,1886-06-16
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1886-06-17
Whitman; Walt,The Critic Editors,39.94525146,-75.119133,,,1886-06-17
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1886-06-17
Potter; Edward; T.,Whitman; Walt,,,,,1886-06-19
Whitman; Walt,Symonds; John Addington,39.94525146,-75.119133,46.61756134,9.180299759,1886-06-20
Whitman; Walt,Kennedy; William Sloane,,,,,1886-06-20
Whitman; Walt,Unidentified Correspondent,,,,,1886-06-20
Whitman; Walt,Stafford; Susan,39.94525146,-75.119133,40.2461586,-74.78259277,1886-06-21
Whitman; Walt,Philadelphia Press,39.94525146,-75.119133,39.95222092,-75.16217804,1886-06-22
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1886-06-23
Whitman; Walt,Roden; Noel,39.94525146,-75.119133,51.41594,-0.06533,1886-06-29
Whitman; Walt,Redpath; James,39.94525146,-75.119133,,,1886-06-29
Burroughs; John,Whitman; Walt,41.78517151,-73.95947266,39.94525146,-75.119133,1886-06-29
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1886-07-01
Van Duren; Gertrude,Whitman; Walt,42.4405098,-76.49546051,39.94525146,-75.119133,1886-07-05
Whitman; Walt,Johnston; Albert,39.94525146,-75.119133,40.71455002,-74.00714111,1886-07-06
Shoemaker; W.L.,Whitman; Walt,38.90502167,-77.06279755,39.94525146,-75.119133,1886-07-07
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1886-07-08
Kennedy; William Sloane,Whitman; Walt,,,,,1886-07-10
Whitman; Walt,Redpath; James,39.94525146,-75.119133,39.95222092,-75.16217804,1886-07-10
Stanley; Samuel G.,Whitman; Walt,40.69245148,-73.99035645,39.94525146,-75.119133,1886-07-13
Kennedy; William Sloane,Whitman; Walt,,,,,1888-01-02
O'Connor; William D.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-01-03
Rhys; Ernest (c/o Walter Scott),Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-01-03
Rhys; Ernest,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-01-04
Terry; Ellen,Whitman; Walt,41.88425064,-87.63244629,39.94525146,-75.119133,1888-01-04
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-01-06
Whitman; Walt,Burroughs; John,39.94525146,-75.119133,41.78517151,-73.95947266,1888-01-07
Whitman; Walt,Stafford; Susan,39.94525146,-75.119133,39.83081818,-74.99189758,1888-01-10
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,42.39625931,-71.17700958,1888-01-10
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-01-10
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-01-11
Whitman; Walt,Smith; R. Pearsall,39.94525146,-75.119133,39.95222092,-75.16217804,1888-01-11
Burroughs; John,Whitman; Walt,41.78517151,-73.95947266,39.94525146,-75.119133,1888-01-13
Whittier; John Greenleaf,Whitman; Walt,42.56212997,-70.93943787,39.94525146,-75.119133,1888-01-13
Palmer; Courtland,Whitman; Walt,,,,,1888-01-14
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-01-14
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-01-14
Whitman; Walt,Palmer; Courtland,39.94525146,-75.119133,40.71455002,-74.00714111,1888-01-14
Whitman; Walt,Rhys; Ernest,39.94525146,-75.119133,42.39625931,-71.17700958,1888-01-17
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-01-18
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-01-18
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,42.39625931,-71.17700958,1888-01-18
Bucke; Richard Maurice,Whitman; Walt,,,,,1888-01-22
Bennett; James Gordon,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-01-23
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-01-24
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-01-24
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-01-24
Rhys; Ernest,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-01-26
Whitman; Walt,Bennett; James Gordon,,,,,1888-01-26
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-01-26
Whitman; Walt,Colles; Richard W.,39.94525146,-75.119133,53.34806824,-6.248270035,1888-01-27
Whitman; Walt,Stafford; Susan,39.94525146,-75.119133,39.83081818,-74.99189758,1888-01-27
O'Connor; Ellen,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-01-30
Buck; Chas. H.,Whitman; Walt,42.2972908,-89.6216507,,,1888-01-31
Whitman; Walt,Costelloe; Mary Smith,39.94525146,-75.119133,51.50642014,-0.127210006,1888-01-xx?
Morse; Sidney H.,,39.83041,-84.89028931,39.94525146,-75.119133,1888-01-31
Whitman; Walt,Carnegie; Andrew,39.94525146,-75.119133,40.71455002,-74.00714111,1888-02-01
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-02-01
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,29.89216042,-81.3141098,1888-02-0203
Whitman; Walt,Unidentified Correspondent,39.94525146,-75.119133,39.94525146,-75.119133,1888-02-03
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,29.89216042,-81.3141098,1888-02-07
Whitman; Walt,Spielmann; M. H.,39.94525146,-75.119133,51.50642014,-0.127210006,1888-02-07
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-02-08
Whitman; Walt,Houghton; Mifflin and Company,39.94525146,-75.119133,42.35866165,-71.05673981,1888-02-09
Bucke; Richard Maurice,Whitman; Walt,29.89216042,-81.3141098,39.94525146,-75.119133,1888-02-10
Whitman; Walt,Spielmann; M. H.,39.94525146,-75.119133,51.50642014,-0.127210006,1888-02-10
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-02-10
Whitman; Walt,Kennedy; William Sloane & John Burroughs,39.94525146,-75.119133,41.88814926,-74.25856781,1888-02-11
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,29.89216042,-81.3141098,1888-02-11
Colles; Richard W.,Whitman; Walt,53.34806824,-6.248270035,39.94525146,-75.119133,1888-02-12
Smith; Robert Pearsall,Whitman; Walt,,,,,1888-02-13
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,42.39625931,-71.17700958,1888-02-14
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-02-13-15
Whitman; Walt,Executive Committee; The Contemporary Club,39.94525146,-75.119133,39.95222092,-75.16217804,1888-02-15
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,29.89216042,-81.3141098,1888-02-16
Whitman; Walt,O'Connor; Ellen,39.94525146,-75.119133,38.89036942,-77.03195953,1888-02-16
Williams; Sophia,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1888-02-16
Gilchrist; Herbert,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-02-17
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-02-17
Whitman; Walt,Dick & Fitzgerald,39.94525146,-75.119133,40.71455002,-74.00714111,1888-02-17
Bucke; Richard Maurice,Whitman; Walt,,,,,1888-02-20
Rhys; Ernest,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-02-20
Bucke; Richard Maurice,Whitman; Walt,29.89216042,-81.3141098,39.94525146,-75.119133,1888-02-21
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,29.89216042,-81.3141098,1888-02-21
Morse; Sidney H.,Whitman; Walt,39.83041,-84.89028931,39.94525146,-75.119133,1888-02-22
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,29.89216042,-81.3141098,1888-02-23
Kennedy; William Sloane,Whitman; Walt,42.36679077,-71.10601044,39.94525146,-75.119133,1888-02-25
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,29.89216042,-81.3141098,1888-02-25
Morse; Sidney H.,Whitman; Walt,39.83041,-84.89028931,39.94525146,-75.119133,1888-02-26
Whitman; Walt,Morse; Sidney H.,39.83041,-84.89028931,39.94525146,-75.119133,1888-02-28
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-03-01
Whitman; Walt,Editors of the NY Herald,39.94525146,-75.119133,40.71455002,-74.00714111,1888-03-01
Voorhees; Judah B. of the Society of Old Brooklynites,Whitman; Walt,40.69245148,-73.99035645,39.94525146,-75.119133,1888-03-02
Sempers; Charles T.; a Harvard Student,Whitman; Walt,42.36679077,-71.10601044,39.94525146,-75.119133,1888-03-03
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-03-03
Sempers; Charles T.,Whitman; Walt,42.36679077,-71.10601044,39.94525146,-75.119133,1888-03-04
Hemsley; W.J.,Whitman; Walt,,,,,1888-03-06
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-03-06
Whitman; Walt,Williams; Talcott,39.94525146,-75.119133,39.95222092,-75.16217804,1888-03-06
Whitman; Jesse,Whitman; Walt,41.76348877,-72.67401886,39.94525146,-75.119133,1888-03-06
Whitman; Walt,Chambers; Julius,39.94525146,-75.119133,40.71455002,-74.00714111,1888-03-07
Rhys; Ernest,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-03-07
Witcraft; John R.; a young admirer,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1888-03-08
Whitman; Walt,O'Connor; Ellen,39.94525146,-75.119133,38.89036942,-77.03195953,1888-03-10
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-03-11
Whitman; Walt,Gilchrist; Herbert,39.94525146,-75.119133,51.50642014,-0.127210006,1888-03-12
O'Connor; Ellen M.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-03-13
O'Connor; Ellen M.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-03-13
Morse; Sidney H.,Whitman; Walt,39.83041,-84.89028931,39.94525146,-75.119133,1888-03-14
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-03-15
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-03-15
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-03-19
Collins; Henry H.; an admirer,Whitman; Walt,45.51240158,-73.5546875,39.94525146,-75.119133,1888-03-20
Whitman; Walt,Kennedy; William Sloane and Richard Maurice Bucke,39.94525146,-75.119133,42.39625931,-71.17700958,1888-03-20
Whitman; Walt,Ingram; William,39.94525146,-75.119133,39.95222092,-75.16217804,1888-03-21
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-03-22
Whitman; Walt,National State Bank of Camden,39.94525146,-75.119133,39.94525146,-75.119133,1888-03-23
Wiggins; John W.; of the Society of Old Brooklynites,Whitman; Walt,42.36679077,-71.10601044,39.94525146,-75.119133,1888-03-24
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-03-26
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-03-29
Hollyer; Samuel,Whitman; Walt,,,,,1888-04-01
Rhys; Ernest,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-04-03
Whitman; Walt,Hollyer; Samuel,39.94525146,-75.119133,,,1888-04-03
Garland; Hamlin,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-04-03
Bennett; James Gordon,Whitman; Walt,40.71455002,-74.00714111,40.71455002,-74.00714111,1888-04-07
McKee; Thomas J.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-04-07
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-04-08
Whitman; Walt,The Editor; Cosmopolitan,39.94525146,-75.119133,40.71455002,-74.00714111,1888-04-09
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-04-11
Whitman; Walt,Price; Helen,39.94525146,-75.119133,40.71455002,-74.00714111,1888-04-11
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-04-12
Ford; Sheridan,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-04-13
Whitman; Walt,Gilchrist; Herbert,39.94525146,-75.119133,42.98690033,-81.24623871,1888-04-13
O'Connor; William D.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-04-14
Wolmershausen,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-04-18
Whitman; Walt,Kennedy; William Sloane and Richard Maurice Bucke,39.94525146,-75.119133,42.39625931,-71.17700958,1888-04-18
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-04-18
Garland; Hamlin,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-04-19
Whitman; Walt,Harned; Thomas B.,39.94525146,-75.119133,39.94525146,-75.119133,1888-04-19
Kennedy; William Sloane,Whitman; Walt,,,39.94525146,-75.119133,1888-04-22
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,42.39625931,-71.17700958,1888-04-23
Whitman; Walt,Kennedy; William Sloane and Richard Maurice Bucke,39.94525146,-75.119133,42.39625931,-71.17700958,1888-04-23
Whitman; Walt,Johnston; John H.,39.94525146,-75.119133,40.71455002,-74.00714111,1888-04-24
Coestello; Mary Smith,Whitman; Walt,,,,,1888-04-25
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-04-25
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-04-25
Viele-Griffin; Francis,Whitman; Walt,48.85692978,2.341200113,39.94525146,-75.119133,1888-04-26
Whitman; Walt,Stafford; George and Susan,39.94525146,-75.119133,39.83081818,-74.99189758,1888-04-26
Whitman; Walt,Burroughs; John,39.94525146,-75.119133,41.88814926,-74.25856781,1888-04-27
Hempstead; O.G. & Son,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1888-04-28
Whitman; Walt,Hempstead; O.G. & Son,39.94525146,-75.119133,39.95222092,-75.16217804,1888-05-02
Bennett; James Gordon,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-05-04
Rhys; Ernest,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-05-04
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,,,1888-05-07
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-05-07
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-05-07
Whitman; Walt,Smith; Robert Pearsall,39.94525146,-75.119133,39.95222092,-75.16217804,1888-05-07
Johnston; John Newton,Whitman; Walt,,,39.94525146,-75.119133,1888-05-08
Riley; William Harrison,Whitman; Walt,42.66759872,-71.7071991,39.94525146,-75.119133,1888-05-13
Johnston; Dr. John and James W. Wallace,Whitman; Walt,,,,,1888-05-15
O'Connor; William D.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-05-16
Whitman; Walt,McKay; David,39.94525146,-75.119133,39.95222092,-75.16217804,1888-05-17
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-05-18
Rhys; Ernest,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-05-21
Whitman; Walt,Bennerman; ?,39.94525146,-75.119133,39.95222092,-75.16217804,1888-05-22
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-05-24
Whitman; Walt,V.S.C.,39.94525146,-75.119133,40.71455002,-74.00714111,1888-05-25
Rhys; Ernest,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-05-30
Ryman; F. S.,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-05-31
Lockwood; Ingersoll,Whitman; Walt,,,,,1888-05-?
Hensley; W. J.,Whitman; Walt,50.85710144,0.577870011,39.94525146,-75.119133,1888-06-03
Rhys; Ernest,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-06-07
Williamson; George M.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-06-07
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-06-08
Whitman; Walt,US Postmaster,39.94525146,-75.119133,39.94525146,-75.119133,1888-06-09
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-06-09?
Blake; Edmund,Whitman; Walt,,,,,1888-06-11
Burroughs; John,Whitman; Walt,41.78517151,-73.95947266,39.94525146,-75.119133,1888-06-11
O'Connor; William D.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-06-13
Thompson; Lt. Percy,Whitman; Walt,43.65914917,-70.25668335,39.94525146,-75.119133,1888-06-13
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,43.65914917,-70.25668335,1888-06-14
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-06-14
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-06-15
Macculloch; Hugo B.,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1888-06-05
Morse; Sidney H.,Whitman; Walt,39.83041,-84.89028931,39.94525146,-75.119133,1888-06-15
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,6/15-16/1888
Lane; Elmer B.,Whitman; Walt,41.08026123,-85.13831329,39.94525146,-75.119133,1888-06-16
Gilchrist; Herbert,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-06-16
Whitman; Walt,Unidentified Correspondent,39.94525146,-75.119133,,,1888-06-16
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-06-17
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-06-17
Heyde; Hannah Whitman,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1888-06-17
Ballou; William Hosen,Whitman; Walt,38.54941177,-86.62110901,39.94525146,-75.119133,1888-06-18
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-06-18
Blake; Edmund,Whitman; Walt,43.04199982,-87.90686798,39.94525146,-75.119133,1888-06-19
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-06-19
Whitman; Walt,Costelloe; Mary Smith,39.94525146,-75.119133,51.50642014,-0.127210006,1888-06-19
Smith; Robert Pearsall,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-06-20
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-06-21
Hunter; James,Whitman; Walt,38.90037155,-77.26364899,39.94525146,-75.119133,1888-06-22
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-06-22
Whitman; Walt,Hunter; James,39.94525146,-75.119133,38.90037155,-77.26364899,1888-06-22
Sloane; Charles F.; a young admirer,Whitman; Walt,42.35866165,-71.05673981,39.94525146,-75.119133,1888-06-23
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-06-23
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-06-24
Whitman; Walt,Costelloe; Mary Smith,39.94525146,-75.119133,51.50642014,-0.127210006,1888-06-26
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-06-26
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-06-29
Bell's Weekly Messenger; will consult Ed,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-06-30
Smith; Alys W.,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-06-xx
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-06-30/07-01
Beckett; Reginald A. and Kate E.; two fervid English socialists,Whitman; Walt,51.69327927,-0.282489985,39.94525146,-75.119133,1888-07-02
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-07-02
Gilchrist; Herbert,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-07-08
Whitman; Walt,Costelloe; Mary Smith,39.94525146,-75.119133,51.50642014,-0.127210006,1888-07-03
Whitman; Walt,Bennett; James Gordon and Julius Chambers,39.94525146,-75.119133,40.71455002,-74.00714111,1888-07-03
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-07-05/06
Eldridge; Charles,Whitman; Walt,34.05348969,-118.2453232,39.94525146,-75.119133,1888-07-06
Whitman; Walt,Harned; Thomas B.,39.94525146,-75.119133,39.94525146,-75.119133,1888-07-07
Whitman; Walt,Costelloe; Mary Smith,39.94525146,-75.119133,51.50642014,-0.127210006,1888-07-08
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-07-09
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-07-09
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1888-07-09
Rhys; Ernest,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1888-07-09 - 1888-07-10
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-07-11
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-07-11
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,,,1888-07-11
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-07-11
Whitman; Walt,Stafford; Susan,39.94525146,-75.119133,39.83081818,-74.99189758,1888-07-12
O'Connor; William D.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1888-07-12
Whitman; Walt,Potter; Edward T.,39.94525146,-75.119133,41.49224091,-71.31124115,1888-07-12
Whitman; Walt,Burroughs; John,39.94525146,-75.119133,41.78517151,-73.95947266,1888-07-12/13
Whitman; Walt,Costelloe; Mary Smith,39.94525146,-75.119133,51.50642014,-0.127210006,1888-07-13
Baxter; Sylvester,Whitman; Walt,42.42660141,-71.07351685,39.94525146,-75.119133,1888-07-13
Graham; W. M.,Whitman; Walt,,,,,1888-07-13
Whitman; Thomas Jefferson,Whitman; Walt,43.04199982,-87.90686798,39.94525146,-75.119133,1888-07-14
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-07-14-15
Burroughs; John,Whitman; Walt,41.78517151,-73.95947266,39.94525146,-75.119133,1888-07-16
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-07-17
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-07-17
Bates; Charlotte Fiske,Whitman; Walt,42.24382019,-70.94431305,39.94525146,-75.119133,1888-07-19
Bucke; Richard Maurice,Whitman; Walt,,,,,1888-07-19
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-07-19
Whitman; Walt,O'Connor; William D.,39.94525146,-75.119133,38.89036942,-77.03195953,1888-07-19
Whitman; Walt,Gilchrist; Herbert,39.94525146,-75.119133,51.50642014,-0.127210006,1888-07-19
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1888-07-21
Whitman; Walt,Stafford; Susan,39.94525146,-75.119133,39.83081818,-74.99189758,1888-07-21/22
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1888-07-22
Whitman; Walt,Smith; Robert Pearsall,39.94525146,-75.119133,51.50642014,-0.127210006,1888-07-23
Whitman; Walt,Stafford; Susan,39.94525146,-75.119133,39.83081818,-74.99189758,1888-07-23
